"Innvandrere, etter region, kjønn, landbakgrunn, tid  og  statistikkvariabel"

" ";" ";"Afrika";0;0;0;0;0;3;3;7;10;5;7;7;9;11;11;9;12;20;8;10;10;14;3;0;3;0;0;0;0;3;4;4;8
" ";" ";"Asia med Tyrkia";0;0;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;3;4;4;4;5;6;6;7;10;11;14;16;14;15;9
" ";" ";"Nord-Amerika";0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;4;4;4;4;3;3;3;0;3;0;3;3;3;3;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;3;0;0;0;0;3;3;3;0;0;0;0;0;0;3;3
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lillehammer"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";162;213;241;261;260;278;269;246;258;262;278;335;339;351;351;372;405;413;401;411;434;421;443;459;505;536;574;584;609;622;663;693;720
" ";" ";"Afrika";3;5;6;6;5;6;13;24;29;34;34;29;34;26;23;26;33;32;41;63;68;77;80;88;88;92;109;117;141;162;175;195;222
" ";" ";"Asia med Tyrkia";3;36;41;46;57;87;95;113;120;134;130;124;123;120;122;118;124;130;133;136;136;160;186;207;223;254;276;296;317;342;363;378;393
" ";" ";"Nord-Amerika";32;29;30;28;30;30;25;27;27;30;31;28;25;27;25;21;22;21;19;22;21;22;18;19;22;24;25;23;21;23;25;21;29
" ";" ";"Sør- og Mellom-Amerika";0;3;0;0;0;6;4;3;3;3;3;3;0;3;4;5;7;14;15;15;10;15;12;15;15;16;17;15;18;16;23;20;22
" ";" ";"Oseania";3;7;4;5;6;6;6;6;8;8;8;7;8;6;5;4;4;4;4;4;7;4;4;5;4;3;3;4;3;3;4;3;3
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Gjøvik"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";124;138;147;146;149;158;170;188;189;207;239;260;288;302;327;358;364;389;389;393;393;415;437;435;480;517;546;588;618;648;707;760;761
" ";" ";"Afrika";0;4;3;3;0;0;5;7;15;30;31;26;29;29;24;26;56;60;56;85;83;81;86;87;92;101;129;143;155;166;185;221;228
" ";" ";"Asia med Tyrkia";0;23;41;40;53;105;102;125;154;165;163;174;167;168;178;189;209;219;226;266;277;287;324;340;343;367;403;435;466;483;499;512;521
" ";" ";"Nord-Amerika";18;19;16;16;18;19;22;23;20;20;19;15;17;16;15;14;13;13;16;15;13;14;15;14;16;18;19;20;20;20;18;16;17
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;3;3;6;6;9;12;14;17;15;15;14;14;13;11;11;12;18;18;20;20;21;28;28;28;34;31;31;31;32
" ";" ";"Oseania";3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;5;4;5;6
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Dovre"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";3;4;6;7;7;11;8;8;8;7;8;13;7;6;11;14;14;14;16;14;12;15;18;22;27;37;46;51;48;51;64;69;69
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;4;3;4;5;5;9;8;18;22;18;24;19
" ";" ";"Asia med Tyrkia";0;0;0;0;0;0;5;3;6;7;4;4;5;5;5;4;5;5;5;6;5;6;6;6;7;10;9;14;17;20;21;34;20
" ";" ";"Nord-Amerika";9;7;7;7;8;9;9;9;9;7;6;6;6;6;6;6;6;6;4;4;5;5;5;5;5;4;4;4;4;3;3;3;3
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;0;3;3;3;3;3;4;4;4
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lesja"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";3;4;7;7;9;10;5;6;5;6;73;9;9;12;12;12;35;21;17;18;16;16;19;18;24;36;41;52;60;58;53;58;57
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;3;3;3;3;4;5;5;4;4;7;9
" ";" ";"Asia med Tyrkia";0;0;0;0;8;5;5;5;5;4;3;4;3;3;3;4;4;5;6;6;5;5;8;7;6;7;5;5;5;3;3;4;3
" ";" ";"Nord-Amerika";3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Skjåk"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";3;5;5;5;5;6;6;5;7;6;6;14;20;20;15;12;16;15;16;16;18;19;22;21;26;21;23;29;30;34;30;30;27
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;11;13;15;18
" ";" ";"Asia med Tyrkia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;8;6;4;3;0;3;3;0;4;4;4;5;7;7
" ";" ";"Nord-Amerika";4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;3;3;3;3;3;3;0;0;3;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lom"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";6;9;7;6;6;6;4;4;3;6;6;4;10;13;10;7;12;21;15;16;22;21;26;21;20;28;26;22;24;22;22;23;23
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;9;7;3;3;5;3;4;3;3;0;0;6;6;6;10;12;18
" ";" ";"Asia med Tyrkia";0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;3;0;0;0;0;0;0;0;0;7;7;13;23;26;16;15;12
" ";" ";"Nord-Amerika";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Vågå"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";3;9;6;7;7;10;9;9;9;8;9;13;13;15;18;20;23;22;23;21;21;20;22;21;23;28;31;27;30;33;33;38;38
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;7;6;9;10;4;8;5;5;14;15;15;19;20;22
" ";" ";"Asia med Tyrkia";0;0;3;3;3;6;9;9;5;5;3;3;4;4;3;3;4;4;3;5;7;7;7;13;13;21;27;25;29;27;30;35;37
" ";" ";"Nord-Amerika";3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;5;5;6;4
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Nord-Fron"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";7;14;17;15;20;20;23;20;19;21;17;19;18;19;19;17;18;19;19;20;27;27;29;33;41;43;52;63;73;79;82;88;87
" ";" ";"Afrika";0;0;3;0;3;0;0;3;4;3;3;3;3;0;0;0;3;3;3;3;4;3;0;4;9;9;7;9;13;23;22;25;26
" ";" ";"Asia med Tyrkia";0;3;3;3;7;17;19;17;16;9;12;19;11;18;21;24;25;21;20;35;37;47;44;44;47;48;46;44;42;43;43;48;55
" ";" ";"Nord-Amerika";3;6;6;5;6;6;5;5;5;5;5;4;3;3;3;3;4;4;3;3;3;0;3;3;3;3;0;0;0;0;0;3;3
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
" ";" ";"Oseania";0;0;0;3;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Sel"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";15;20;20;18;16;17;20;17;17;19;17;17;23;19;20;19;33;26;20;18;19;24;23;28;27;29;37;40;48;56;62;60;65
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;6;6;6;7;9;11;14;11;19;25;32;52;51;52
" ";" ";"Asia med Tyrkia";0;3;3;3;10;6;5;9;10;10;11;9;11;14;13;18;23;11;12;14;15;18;19;21;21;24;26;23;21;26;28;33;47
" ";" ";"Nord-Amerika";7;5;4;4;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3;4;5;7;5;5;5;5;5;5
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Sør-Fron"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";8;12;13;12;19;15;15;16;14;15;15;30;36;37;38;33;32;35;40;41;40;47;49;44;42;48;52;61;66;68;72;75;82
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;4;5;5;4
" ";" ";"Asia med Tyrkia";0;3;3;8;3;3;7;10;5;3;3;3;3;3;3;3;3;3;3;4;3;4;4;4;7;9;11;12;11;11;10;14;14
" ";" ";"Nord-Amerika";0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;0;3;3;0;3
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ringebu"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";10;19;15;13;13;13;14;10;11;10;10;17;19;22;25;30;27;39;38;35;37;57;62;78;76;96;102;123;128;124;117;120;133
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;3;3;4;6;6;0;10;8;9;16;16;13
" ";" ";"Asia med Tyrkia";0;0;0;0;14;3;7;7;0;0;0;0;4;4;4;4;7;6;15;19;19;19;19;19;18;12;16;20;20;21;28;29;37
" ";" ";"Nord-Amerika";3;3;5;6;6;5;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;0;3;0;3;3;3;3;3;3;3;3;4
" ";" ";"Sør- og Mellom-Amerika";0;0;0;3;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;3;0;0;0;0;0;0
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Øyer"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";17;18;17;18;18;22;22;23;25;23;34;58;46;47;50;57;57;53;54;52;59;69;73;73;91;95;106;120;121;137;151;168;169
" ";" ";"Afrika";0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;3;3;3;8;8;8;8;16;21;23;26;27;30;41;33;31;32
" ";" ";"Asia med Tyrkia";0;0;0;0;3;3;7;11;11;11;11;11;10;9;8;8;8;9;11;11;10;11;11;13;11;13;19;26;26;31;35;38;55
" ";" ";"Nord-Amerika";3;3;3;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;3;3;5;5;4;5
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Gausdal"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";15;20;22;25;26;25;23;21;17;16;19;52;43;38;33;36;30;33;40;46;42;37;46;46;56;55;61;67;77;95;100;103;113
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;13;12;22;23;36;35;28;22;29;28;29;20;17;16;14
" ";" ";"Asia med Tyrkia";0;0;0;0;3;3;9;13;8;9;14;15;15;12;6;6;5;7;9;10;11;11;16;15;25;26;30;32;34;31;33;35;37
" ";" ";"Nord-Amerika";5;4;3;4;3;3;3;3;3;3;3;3;3;0;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Østre Toten"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";45;58;66;62;66;69;76;84;83;86;87;129;136;132;132;132;164;158;140;150;159;166;178;178;186;220;230;248;287;312;314;345;371
" ";" ";"Afrika";0;0;0;0;3;0;3;3;3;3;3;4;0;0;3;3;3;6;3;4;4;5;8;10;20;24;30;40;53;57;71;60;51
" ";" ";"Asia med Tyrkia";0;0;0;4;4;19;12;11;17;17;18;20;22;23;29;28;27;41;48;66;83;78;81;73;84;65;64;77;77;80;92;92;99
" ";" ";"Nord-Amerika";6;8;8;6;8;7;5;6;5;8;6;6;6;4;3;3;4;5;5;6;6;7;7;7;7;8;8;9;10;9;9;8;7
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;3;3;3;3;3;0;3;3;4;3;3;5;5
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Vestre Toten"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";39;56;57;60;58;57;56;54;50;50;54;54;54;58;58;67;75;90;90;96;94;90;89;92;100;109;116;130;143;164;173;193;212
" ";" ";"Afrika";0;0;0;0;0;0;0;0;3;3;3;3;3;4;6;5;4;4;4;6;4;8;12;17;16;19;29;32;35;44;59;71;87
" ";" ";"Asia med Tyrkia";0;0;3;3;7;8;14;24;25;25;25;25;22;19;25;33;48;65;82;91;92;90;84;82;93;103;117;127;150;152;160;174;170
" ";" ";"Nord-Amerika";7;11;6;6;6;6;5;5;5;5;4;4;4;5;5;4;4;4;4;4;3;3;0;0;0;0;0;0;3;3;5;4;4
" ";" ";"Sør- og Mellom-Amerika";0;0;3;3;3;0;3;0;0;0;0;0;0;0;3;4;4;5;5;4;5;5;5;8;10;9;7;9;10;11;11;11;12
" ";" ";"Oseania";3;0;0;0;0;0;0;3;3;3;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Jevnaker"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";18;25;25;25;29;29;36;34;28;30;29;57;55;54;60;64;70;77;80;83;86;90;90;96;104;108;112;122;135;147;152;160;166
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;5;6;5;5;3;6;8;7;9;11;11
" ";" ";"Asia med Tyrkia";0;0;5;5;4;6;9;7;7;7;8;9;11;13;14;13;15;24;28;41;39;42;38;41;41;45;49;49;50;48;48;63;72
" ";" ";"Nord-Amerika";6;6;7;6;6;6;6;6;7;5;5;5;5;4;4;4;4;4;4;5;4;0;0;3;0;3;0;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;3;3;3;7;14;18;19;19;19;15;15;13;12;11;10;9;6;5;5;5;3;3;3;5;5;5;6;9;10;9;7;6
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lunner"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";22;23;43;45;47;49;48;47;49;53;98;57;64;66;65;72;72;77;73;71;73;74;75;83;82;86;95;109;124;149;165;177;180
" ";" ";"Afrika";3;0;0;0;0;0;3;3;3;0;0;5;6;6;7;8;9;9;12;11;8;8;6;11;13;17;29;35;41;52;65;100;111
" ";" ";"Asia med Tyrkia";0;7;11;18;9;9;10;14;14;13;12;13;14;14;16;17;18;28;34;38;42;47;57;59;57;66;65;68;72;86;95;102;110
" ";" ";"Nord-Amerika";3;3;4;6;6;3;3;3;4;3;3;3;4;4;4;5;4;4;3;3;3;4;4;4;5;9;8;7;7;9;8;10;10
" ";" ";"Sør- og Mellom-Amerika";0;0;3;3;10;15;33;39;38;36;29;22;19;19;16;18;15;15;13;17;14;8;7;9;16;14;11;10;12;17;22;23;29
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Gran"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";21;29;30;28;38;43;52;61;65;66;64;85;83;83;89;104;108;111;108;106;109;110;115;134;164;167;188;210;217;218;230;240;244
" ";" ";"Afrika";0;3;3;3;0;3;0;0;0;0;0;0;3;3;3;3;3;5;5;5;7;8;12;14;12;19;17;32;46;66;96;116;145
" ";" ";"Asia med Tyrkia";0;3;8;15;20;13;11;10;7;9;9;9;10;13;12;15;25;31;47;55;67;62;64;70;79;96;101;108;117;127;130;135;128
" ";" ";"Nord-Amerika";16;15;12;12;11;13;12;13;13;11;11;10;12;10;9;9;10;8;9;6;7;3;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;3;12;14;10;9;9;9;7;7;7;7;7;8;6;7;7;7;9;8;10;8;9;8;8;11;8;8;11;9
" ";" ";"Oseania";3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Søndre Land"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";15;27;35;40;42;39;44;44;46;52;54;59;61;57;52;54;63;68;62;82;75;85;85;79;79;76;80;85;86;92;97;110;107
" ";" ";"Afrika";0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;9;4;6;4;6;6;10;14;17;20;21;27;37;34;37;36;31;36
" ";" ";"Asia med Tyrkia";0;0;0;0;6;6;7;4;3;3;5;4;3;3;3;3;6;9;7;10;15;17;19;24;24;23;21;31;33;28;35;39;31
" ";" ";"Nord-Amerika";3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;3;3;3;3;0;3;3;3;0;3;3
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;3
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Statsløse";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Uoppgitt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Nordre Land"
" ";"Kvinner"
" ";" ";"Europa unntatt Tyrkia";12;21;37;26;32;34;27;24;22;31;32;50;52;53;51;47;37;32;40;37;41;43;44;48;53;62;62;80;88;97;95;98;100
" ";" ";"Afrika";0;3;3;3;3;3;3;0;0;0;0;0;0;0;3;3;9;9;9;11;11;3;3;3;3;3;9;9;11;18;21;30;37
" ";" ";"Asia med Tyrkia";0;0;0;0;0;3;0;0;0;0;0;3;3;3;3;4;5;13;13;25;26;25;21;17;22;31;37;39;42;46;43;49;47
" ";" ";"Nord-Amerika";3;0;3;3;3;0;0;3;3;3;3;0;0;0;0;0;3;3;3;3;3;3;3;0;0;3;3;0;0;0;0;0;0
" ";" ";"Sør- og Mellom-Amerika";0;0;0;0;5;6;12;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";"Oseania";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
