533,Lunner,Roa,Oppland,9003,291890,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/NO_0533_Lunner.svg/45px-NO_0533_Lunner.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Lunner_komm.svg/46px-Lunner_komm.svg.png,Bokmål,Harald Tyrdal,Ap
534,Gran,Jaren,Oppland,13685,756630,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/NO_0534_Gran.svg/45px-NO_0534_Gran.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Gran_komm.svg/46px-Gran_komm.svg.png,Bokmål,Knut Magnar Lehre,Ap
536,Søndre Land,Hov,Oppland,5772,728400,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/NO_0536_S%C3%B8ndre_Land.svg/45px-NO_0536_S%C3%B8ndre_Land.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/S%C3%B8ndre_Land_komm.svg/46px-S%C3%B8ndre_Land_komm.svg.png,Bokmål,Terje Odden,Ap
538,Nordre Land,Dokka,Oppland,6740,955270,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/NO_0538_Nordre_Land.svg/45px-NO_0538_Nordre_Land.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Nordre_Land_komm.svg/46px-Nordre_Land_komm.svg.png,Bokmål,Liv Solveig Alfstad,Ap
540,Sør-Aurdal,Bagn,Oppland,3094,1108970,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/NO_0540_S%C3%B8r-Aurdal.svg/45px-NO_0540_S%C3%B8r-Aurdal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/S%C3%B8r-Aurdal_komm.svg/46px-S%C3%B8r-Aurdal_komm.svg.png,Nøytral,Kåre Helland,Sp
541,Etnedal,Bruflat,Oppland,1402,459150,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/NO_0541_Etnedal.svg/45px-NO_0541_Etnedal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Etnedal_komm.svg/46px-Etnedal_komm.svg.png,Nøytral,Toril Grønbrekk,Ap
542,Nord-Aurdal,Fagernes,Oppland,6466,906540,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/NO_0542_Nord-Aurdal.svg/45px-NO_0542_Nord-Aurdal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Nord-Aurdal_komm.svg/46px-Nord-Aurdal_komm.svg.png,Nøytral,Inger Torun Klosbøle,Ap
543,Vestre Slidre,Slidre,Oppland,2180,463240,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/NO_0543_Vestre_Slidre.svg/45px-NO_0543_Vestre_Slidre.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Vestre_Slidre_komm.svg/46px-Vestre_Slidre_komm.svg.png,Nynorsk,Lars Kvissel,Sp
544,Øystre Slidre,Heggenes,Oppland,3199,963100,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/NO_0544_%C3%98ystre_Slidre.svg/45px-NO_0544_%C3%98ystre_Slidre.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/%C3%98ystre_Slidre_komm.svg/46px-%C3%98ystre_Slidre_komm.svg.png,Nynorsk,Kjell Berge Melbybråten,Ap
545,Vang,Vang,Oppland,1619,1505240,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/NO_0545_Vang.svg/45px-NO_0545_Vang.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Vang_komm.svg/46px-Vang_komm.svg.png,Nynorsk,Vidar Eltun,Ap
602,Drammen,Drammen,Buskerud,67016,137480,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/NO_0602_Drammen.svg/45px-NO_0602_Drammen.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Drammen_komm.svg/46px-Drammen_komm.svg.png,Nøytral,Tore Opdal Hansen,Høyre
604,Kongsberg,Kongsberg,Buskerud,26711,792270,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/NO_0604_Kongsberg.svg/45px-NO_0604_Kongsberg.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Kongsberg_komm.svg/46px-Kongsberg_komm.svg.png,Bokmål,Vidar Lande,Ap
605,Ringerike,Hønefoss,Buskerud,29712,1555100,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/NO_0605_Ringerike.svg/45px-NO_0605_Ringerike.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Ringerike_komm.svg/46px-Ringerike_komm.svg.png,Bokmål,Kjell Børre Hansen,Ap
612,Hole,Vik,Buskerud,6698,194800,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/NO_0612_Hole.svg/45px-NO_0612_Hole.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Hole_komm.svg/46px-Hole_komm.svg.png,Bokmål,Per R. Berger,Høyre
615,Flå,Flå,Buskerud,1033,704480,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/NO_0615_Fl%C3%A5.svg/45px-NO_0615_Fl%C3%A5.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Fl%C3%A5_komm.svg/46px-Fl%C3%A5_komm.svg.png,Bokmål,Tor Egil Buøen,LL
616,Nes,Nesbyen,Buskerud,3414,809640,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/NO_0616_Nes.svg/45px-NO_0616_Nes.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Nes_Buskerud_komm.svg/46px-Nes_Buskerud_komm.svg.png,Bokmål,Tor Magnussen,Høyre
617,Gol,Gol,Buskerud,4588,532510,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/NO_0617_Gol.svg/45px-NO_0617_Gol.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Gol_komm.svg/46px-Gol_komm.svg.png,Nynorsk,Hallvor Lilleslett,Venstre
618,Hemsedal,Trøim,Buskerud,2344,753470,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/NO_0618_Hemsedal.svg/45px-NO_0618_Hemsedal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Hemsedal_komm.svg/46px-Hemsedal_komm.svg.png,Nynorsk,Oddvar Grøthe,Sp
619,Ål,Sundre,Buskerud,4716,1171290,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/NO_0619_%C3%85l.svg/45px-NO_0619_%C3%85l.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/%C3%85l_komm.svg/46px-%C3%85l_komm.svg.png,Nynorsk,Ivar Brevik,Sp
620,Hol,Hol,Buskerud,4471,1858360,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/NO_0620_Hol.svg/45px-NO_0620_Hol.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Hol_komm.svg/46px-Hol_komm.svg.png,Nøytral,Tony Arild Kjøl,Høyre
621,Sigdal,Prestfoss,Buskerud,3520,842150,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/NO_0621_Sigdal.svg/45px-NO_0621_Sigdal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Sigdal_komm.svg/46px-Sigdal_komm.svg.png,Bokmål,Kari Kolbræk Ask,Sp
622,Krødsherad,Noresund,Buskerud,2268,374630,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/NO_0622_Kr%C3%B8dsherad.svg/45px-NO_0622_Kr%C3%B8dsherad.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Kr%C3%B8dsherad_komm.svg/46px-Kr%C3%B8dsherad_komm.svg.png,Nøytral,Olav Skinnes,Sp
623,Modum,Vikersund,Buskerud,13685,515090,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/NO_0623_Modum.svg/45px-NO_0623_Modum.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Modum_komm.svg/46px-Modum_komm.svg.png,Bokmål,Terje Bråthen,Ap
624,Øvre Eiker,Hokksund,Buskerud,18039,456760,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/NO_0624_%C3%98vre_Eiker.svg/45px-NO_0624_%C3%98vre_Eiker.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/%C3%98vre_Eiker_komm.svg/46px-%C3%98vre_Eiker_komm.svg.png,Bokmål,Ann Sire Fjerdingstad,Høyre
625,Nedre Eiker,Mjøndalen,Buskerud,24154,121690,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/NO_0625_Nedre_Eiker.svg/45px-NO_0625_Nedre_Eiker.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Nedre_Eiker_komm.svg/46px-Nedre_Eiker_komm.svg.png,Bokmål,Bent Inge Bye,Ap
626,Lier,Lierbyen,Buskerud,25378,301330,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/NO_0626_Lier.svg/45px-NO_0626_Lier.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Lier_komm.svg/46px-Lier_komm.svg.png,Bokmål,Helene Justad,Høyre
627,Røyken,Midtbygda,Buskerud,21038,112860,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/NO_0627_R%C3%B8yken.svg/45px-NO_0627_R%C3%B8yken.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/R%C3%B8yken_komm.svg/46px-R%C3%B8yken_komm.svg.png,Bokmål,Rune Kjølstad,Høyre
628,Hurum,Sætre,Buskerud,9365,163300,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/NO_0628_Hurum.svg/45px-NO_0628_Hurum.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Hurum_komm.svg/46px-Hurum_komm.svg.png,Bokmål,Monica Vee Bratlie,Høyre
631,Flesberg,Lampeland,Buskerud,2671,561920,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/NO_0631_Flesberg.svg/45px-NO_0631_Flesberg.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Flesberg_komm.svg/46px-Flesberg_komm.svg.png,Bokmål,Thomas Fosen,Høyre
632,Rollag,Rollag,Buskerud,1375,449300,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/NO_0632_Rollag.svg/45px-NO_0632_Rollag.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Rollag_komm.svg/46px-Rollag_komm.svg.png,Nøytral,Dag Lislien,Sp
633,Nore og Uvdal,Rødberg,Buskerud,2541,2502330,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/NO_0633_Nore_og_Uvdal.svg/45px-NO_0633_Nore_og_Uvdal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Nore_og_Uvdal_komm.svg/46px-Nore_og_Uvdal_komm.svg.png,Nøytral,Eli Hovd Prestegården,Sp
701,Horten,Horten,Vestfold,26903,70240,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/NO_0701_Horten.svg/45px-NO_0701_Horten.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Horten_Kommune.svg/46px-Horten_Kommune.svg.png,Bokmål,Finn-Øyvind Langfjell,Høyre
702,Holmestrand,Holmestrand,Vestfold,10661,86080,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/NO_0702_Holmestrand.svg/45px-NO_0702_Holmestrand.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Holmestrand_komm.svg/46px-Holmestrand_komm.svg.png,Bokmål,Alf Johan Svele,Høyre
704,Tønsberg,Tønsberg,Vestfold,41920,106580,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/NO_0704_T%C3%B8nsberg.svg/45px-NO_0704_T%C3%B8nsberg.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/T%C3%B8nsberg_komm.svg/46px-T%C3%B8nsberg_komm.svg.png,Bokmål,Petter Berg,Høyre
706,Sandefjord,Sandefjord,Vestfold,45281,121070,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/NO_0706_Sandefjord.svg/45px-NO_0706_Sandefjord.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sandefjord_komm.svg/46px-Sandefjord_komm.svg.png,Bokmål,Bjørn Ole Gleditsch,Høyre
709,Larvik,Larvik,Vestfold,43506,534500,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/NO_0709_Larvik.svg/45px-NO_0709_Larvik.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Larvik_komm.svg/46px-Larvik_komm.svg.png,Bokmål,Rune Høiseth,Ap
711,Svelvik,Svelvik,Vestfold,6601,57660,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/NO_0711_Svelvik.svg/45px-NO_0711_Svelvik.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Svelvik_komm.svg/46px-Svelvik_komm.svg.png,Bokmål,Jonn Gunnar Lislelid,Ap
713,Sande,Sande,Vestfold,9149,178280,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/NO_0713_Sande.svg/45px-NO_0713_Sande.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Sande_Vestfold_komm.svg/46px-Sande_Vestfold_komm.svg.png,Bokmål,Karl Einar Haslestad,Ap
714,Hof,Hof,Vestfold,3114,163140,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/NO_0714_Hof.svg/45px-NO_0714_Hof.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Hof_komm.svg/46px-Hof_komm.svg.png,Bokmål,Mette Måge Olsen,Ap
716,Re,Revetal,Vestfold,9253,224640,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/NO_0716_Re.svg/45px-NO_0716_Re.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Re_komm.svg/46px-Re_komm.svg.png,Bokmål,Thorvald Hillestad,Sp
719,Andebu,Andebu,Vestfold,5860,185910,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/NO_0719_Andebu.svg/45px-NO_0719_Andebu.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Andebu_komm.svg/46px-Andebu_komm.svg.png,Bokmål,Bjarne Sommerstad,Sp
720,Stokke,Stokke,Vestfold,11506,118350,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/NO_0720_Stokke.svg/45px-NO_0720_Stokke.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Stokke_komm.svg/46px-Stokke_komm.svg.png,Bokmål,Erlend Larsen,Høyre
722,Nøtterøy,Borgheim,Vestfold,21483,60860,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/NO_0722_N%C3%B8tter%C3%B8y.svg/45px-NO_0722_N%C3%B8tter%C3%B8y.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/N%C3%B8tter%C3%B8y_komm.svg/46px-N%C3%B8tter%C3%B8y_komm.svg.png,Bokmål,Roar Jonstang,Høyre
723,Tjøme,Tjøme,Vestfold,4962,39400,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/NO_0723_Tj%C3%B8me.svg/45px-NO_0723_Tj%C3%B8me.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Tj%C3%B8me_komm.svg/46px-Tj%C3%B8me_komm.svg.png,Bokmål,John Marthiniussen,Høyre
728,Lardal,Svarstad,Vestfold,2463,277650,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/NO_0728_Lardal.svg/45px-NO_0728_Lardal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Lardal_komm.svg/46px-Lardal_komm.svg.png,Bokmål,Liv Grinde,Ap
805,Porsgrunn,Porsgrunn,Telemark,35755,164600,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/NO_0805_Porsgrunn.svg/45px-NO_0805_Porsgrunn.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Porsgrunn_komm.svg/46px-Porsgrunn_komm.svg.png,Nøytral,Øystein Kåre Beyer,Ap
806,Skien,Skien,Telemark,53745,779270,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/NO_0806_Skien.svg/45px-NO_0806_Skien.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Skien_komm.svg/46px-Skien_komm.svg.png,Nøytral,Hedda Foss Five,Ap
807,Notodden,Notodden,Telemark,12599,918910,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/NO_0807_Notodden.svg/45px-NO_0807_Notodden.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Notodden-v%C3%A5pen.png/46px-Notodden-v%C3%A5pen.png,Nøytral,Jørn Christensen,Høyre
811,Siljan,Siljan,Telemark,2361,213810,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/NO_0811_Siljan.svg/45px-NO_0811_Siljan.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Siljan_komm.svg/46px-Siljan_komm.svg.png,Nøytral,Gunn Berit Rygg Holmelid,Ap
814,Bamble,Langesund,Telemark,14140,304030,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/NO_0814_Bamble.svg/45px-NO_0814_Bamble.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Bamble_komm.svg/46px-Bamble_komm.svg.png,Nøytral,Jon Pieter Flølo,Frp
815,Kragerø,Kragerø,Telemark,10636,305380,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/NO_0815_Krager%C3%B8.svg/45px-NO_0815_Krager%C3%B8.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Krager%C3%B8_komm.svg/46px-Krager%C3%B8_komm.svg.png,Nøytral,Kåre Preben Hegland,Høyre
817,Drangedal,Prestestranda,Telemark,4111,1062780,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/NO_0817_Drangedal.svg/45px-NO_0817_Drangedal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Drangedal_komm.svg/46px-Drangedal_komm.svg.png,Nøytral,Karianne Sydtveit Reiten,Ap
819,Nome,Ulefoss,Telemark,6630,429680,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/NO_0819_Nome.svg/45px-NO_0819_Nome.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Nome_komm.svg/46px-Nome_komm.svg.png,Nøytral,Bjørg Tveito Lundefaret,Ap
821,Bø,Bø,Telemark,5977,263110,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/NO_0821_B%C3%B8.svg/45px-NO_0821_B%C3%B8.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/B%C3%B8_Telemark_komm.svg/46px-B%C3%B8_Telemark_komm.svg.png,Nynorsk,Olav Kasland,Venstre
822,Sauherad,Akkerhaugen,Telemark,4346,321380,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/NO_0822_Sauherad.svg/45px-NO_0822_Sauherad.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Sauherad_komm.svg/46px-Sauherad_komm.svg.png,Nøytral,Hans Sundsvalen,Ap
826,Tinn,Rjukan,Telemark,5913,2044930,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/NO_0826_Tinn.svg/45px-NO_0826_Tinn.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Tinn_komm.svg/46px-Tinn_komm.svg.png,Nøytral,Steinar Bergsland,Høyre
827,Hjartdal,Sauland,Telemark,1594,791510,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/NO_0827_Hjartdal.svg/45px-NO_0827_Hjartdal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Hjartdal_komm.svg/46px-Hjartdal_komm.svg.png,Nynorsk,Sven Tore Løkslid,Ap
828,Seljord,Seljord,Telemark,3002,715230,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/NO_0828_Seljord.svg/45px-NO_0828_Seljord.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Seljord_komm.svg/46px-Seljord_komm.svg.png,Nynorsk,Jon Svartdal,KrF
829,Kviteseid,Kviteseid,Telemark,2466,708460,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/NO_0829_Kviteseid.svg/45px-NO_0829_Kviteseid.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Kviteseid_komm.svg/46px-Kviteseid_komm.svg.png,Nynorsk,Torstein Tveito,Sp
830,Nissedal,Treungen,Telemark,1439,905180,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/NO_0830_Nissedal.svg/45px-NO_0830_Nissedal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Nissedal_komm.svg/46px-Nissedal_komm.svg.png,Nynorsk,Halvor Homme,Ap
831,Fyresdal,Folkestadbyen,Telemark,1298,1280590,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/NO_0831_Fyresdal.svg/45px-NO_0831_Fyresdal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Fyresdal_komm.svg/46px-Fyresdal_komm.svg.png,Nynorsk,Erik Skjervagen,Ap
833,Tokke,Dalen,Telemark,2252,984480,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/NO_0833_Tokke.svg/45px-NO_0833_Tokke.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Tokke_komm.svg/46px-Tokke_komm.svg.png,Nynorsk,Hilde Alice Vågslid,Ap
834,Vinje,Åmot,Telemark,3689,3105890,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/NO_0834_Vinje.svg/45px-NO_0834_Vinje.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Vinje_komm.svg/46px-Vinje_komm.svg.png,Nynorsk,Arne Vinje,SV
901,Risør,Risør,Aust-Agder,6909,193010,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/NO_0901_Ris%C3%B8r.svg/45px-NO_0901_Ris%C3%B8r.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Ris%C3%B8r_komm.svg/46px-Ris%C3%B8r_komm.svg.png,Nøytral,Per Kristian Lunden,Ap
904,Grimstad,Grimstad,Aust-Agder,22098,303520,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/NO_0904_Grimstad.svg/45px-NO_0904_Grimstad.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Grimstad_komm.svg/46px-Grimstad_komm.svg.png,Bokmål,Hans Antonsen,Venstre
906,Arendal,Arendal,Aust-Agder,44219,270000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/NO_0906_Arendal.svg/45px-NO_0906_Arendal.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Arendal_komm.svg/46px-Arendal_komm.svg.png,Bokmål,Einar Halvorsen,Høyre
911,Gjerstad,Gjerstad,Aust-Agder,2481,322140,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/NO_0911_Gjerstad.svg/45px-NO_0911_Gjerstad.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Gjerstad_komm.svg/46px-Gjerstad_komm.svg.png,Nøytral,Kjell Trygve Grunnsvoll,Sp
912,Vegårshei,Myra,Aust-Agder,2018,355660,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/NO_0912_Veg%C3%A5rshei.svg/45px-NO_0912_Veg%C3%A5rshei.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Veg%C3%A5rshei_komm.svg/46px-Veg%C3%A5rshei_komm.svg.png,Nøytral,Kjetil Torp,KrF
914,Tvedestrand,Tvedestrand,Aust-Agder,6048,217950,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/NO_0914_Tvedestrand.svg/45px-NO_0914_Tvedestrand.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Tvedestrand_komm.svg/46px-Tvedestrand_komm.svg.png,Bokmål,Jan Dukene,LL
919,Froland,Blakstad,Aust-Agder,5532,644550,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/NO_0919_Froland.svg/45px-NO_0919_Froland.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Froland_komm.svg/46px-Froland_komm.svg.png,Nøytral,Sigmund Pedersen,Sp
926,Lillesand,Lillesand,Aust-Agder,10340,190250,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/NO_0926_Lillesand.svg/45px-NO_0926_Lillesand.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Lillesand_komm.svg/46px-Lillesand_komm.svg.png,Bokmål,Arne Thomassen,Høyre
928,Birkenes,Birkeland,Aust-Agder,5035,674200,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/NO_0928_Birkenes.svg/45px-NO_0928_Birkenes.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Birkenes_komm.svg/46px-Birkenes_komm.svg.png,Nøytral,Arild Windsland,Høyre
929,Åmli,Åmli,Aust-Agder,1832,1130610,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/NO_0929_%C3%85mli.svg/45px-NO_0929_%C3%85mli.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/%C3%85mli_komm.svg/46px-%C3%85mli_komm.svg.png,Nynorsk,Reidar Saga,Ap
935,Iveland,Birketveit,Aust-Agder,1315,261640,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/NO_0935_Iveland.svg/45px-NO_0935_Iveland.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Iveland_komm.svg/46px-Iveland_komm.svg.png,Nøytral,Gro Anita Mykjåland,Sp
937,Evje og Hornnes,Evje,Aust-Agder,3567,550220,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/NO_0937_Evje_og_Hornnes.svg/45px-NO_0937_Evje_og_Hornnes.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Evje_og_Hornnes_komm.svg/46px-Evje_og_Hornnes_komm.svg.png,Nøytral,Bjørn Alfred Ropstad,KrF
938,Bygland,Bygland,Aust-Agder,1189,1312400,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/NO_0938_Bygland.svg/45px-NO_0938_Bygland.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Bygland_komm.svg/46px-Bygland_komm.svg.png,Nynorsk,Leiv Rygg,Sp
940,Valle,Valle,Aust-Agder,1251,1264740,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/NO_0940_Valle.svg/45px-NO_0940_Valle.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Valle_komm.svg/46px-Valle_komm.svg.png,Nynorsk,Tarald Myrum,Sp
941,Bykle,Bykle,Aust-Agder,933,1467270,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/NO_0941_Bykle.svg/45px-NO_0941_Bykle.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Bykle_komm.svg/46px-Bykle_komm.svg.png,Nynorsk,Jon Rolf Næss,Ap
1001,Kristiansand,Kristiansand,Vest-Agder,87446,276430,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/NO_1001_Kristiansand.svg/45px-NO_1001_Kristiansand.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Kristiansand_komm.svg/46px-Kristiansand_komm.svg.png,Bokmål,Arvid Grundekjøn,Høyre
